Fecha;Nombre Stocks;Tonelaje [Ton];Leyes de Elementos;;;;;pH Natural ;Arcillas;;;;;Sulfuros de Cobre;;;;;Pirita [%]
;;;CuT [%];CuS [%];As [ppm];Mo [ppm];FeT [%];;Pirofilita    [%];Caolinita [%];Illita          [%];Muscovita [%];Suma de Arcillas [%];Bornita   [%];Calcocina [%];Calcopirita [%];Covelina [%];Enargita [%];
22-05-2024;RS1-PARINA/SME; 47.265 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
22-05-2024;RS1-STOCKCR04/SAL; 9.709 ; 1,25 ; 0,040 ; 35 ; 234 ; 1,92 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
22-05-2024;RS2-STOCKCR04/SAL; 4.896 ; 0,80 ; 0,040 ; 151 ; 271 ; 2,00 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
23-05-2024;RS1-ALTALEY/SAL; 2.383 ; 2,74 ; 0,280 ; 107 ; 303 ; 7,92 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
23-05-2024;RS1-PARINA/SME; 35.008 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
23-05-2024;RS1-STOCKCR04/SAL; 21.949 ; 1,24 ; 0,050 ; 58 ; 300 ; 2,43 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
24-05-2024;RS1-PARINA/SME; 3.257 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
24-05-2024;RS1-STOCKCR04/SAL; 8.028 ; 1,24 ; 0,050 ; 58 ; 300 ; 2,43 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
24-05-2024;RS2-STOCKCR04/SAL; 5.243 ; 0,80 ; 0,040 ; 151 ; 271 ; 2,00 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
24-05-2024;RS3-STOCKCR04/SAL; 1.233 ; 1,17 ; 0,210 ; 795 ; 6 ; 7,14 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
25-05-2024;RS1-PARINA/SME; 23.228 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
25-05-2024;RS1-STOCKCR04/SAL; 11.413 ; 1,24 ; 0,050 ; 58 ; 300 ; 2,43 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
25-05-2024;RS2-STOCKCR04/SAL; 11.454 ; 0,80 ; 0,040 ; 151 ; 271 ; 2,00 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
25-05-2024;RS3-STOCKCR04/SAL; 4.536 ; 1,17 ; 0,210 ; 795 ; 6 ; 7,14 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
26-05-2024;RS1-ALTALEY/SAL; 4.840 ; 1,56 ; 0,180 ; 525 ; 62 ; 5,94 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
26-05-2024;RS1-PARINA/SME; 45.304 ; 0,80 ; 0,040 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
26-05-2024;RS1-STOCKCR04/SAL; 12.229 ; 1,34 ; 0,050 ; 34 ; 450 ; 1,98 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
26-05-2024;RS2-STOCKCR04/SAL; 8.644 ; 0,80 ; 0,040 ; 142 ; 248 ; 2,84 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
27-05-2024;RS1-PARINA/SME; 36.182 ; 0,80 ; 0,040 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
27-05-2024;RS1-STOCKCR04/SAL; 4.418 ; 1,13 ; 0,050 ; 31 ; 476 ; 1,94 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
27-05-2024;RS2-STOCKCR04/SAL; 13.019 ; 0,80 ; 0,050 ; 126 ; 217 ; 4,12 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
28-05-2024;RS1-ALTALEY/SAL; 7.181 ; 1,56 ; 0,138 ; 230 ; 124 ; 5,48 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
28-05-2024;RS1-GAVIOTA/SAL; 5.938 ; 1,36 ; 0,160 ; 920 ; 5 ; 5,29 ; 7,4 ; 0,0 ; 0,3 ; 7,1 ; 9,3 ; 7,4 ; 0,0 ; 0,1 ; 0,1 ; 0,0 ; 0,2 ; 1,9 
28-05-2024;RS1-PARINA/SME; 40.771 ; 0,80 ; 0,040 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
28-05-2024;RS1-STOCKCR04/SAL; 24.501 ; 1,15 ; 0,055 ; 44 ; 376 ; 3,45 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
28-05-2024;RS2-STOCKCR04/SAL; 9.099 ; 0,80 ; 0,045 ; 122 ; 234 ; 3,44 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
29-05-2024;RS1-GAVIOTA/SAL; 6.073 ; 1,26 ; 0,130 ; 459 ; 5 ; 5,57 ; 7,4 ; 0,0 ; 0,3 ; 7,1 ; 9,3 ; 7,4 ; 0,0 ; 0,1 ; 0,1 ; 0,0 ; 0,2 ; 1,9 
29-05-2024;RS1-PARINA/SME; 79.515 ; 0,80 ; 0,040 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
29-05-2024;RS1-STOCKCR04/SAL; 13.374 ; 1,17 ; 0,050 ; 34 ; 450 ; 1,98 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
29-05-2024;RS2-STOCKCR04/SAL; 9.100 ; 0,80 ; 0,046 ; 126 ; 227 ; 3,94 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
30-05-2024;RS1-PARINA/SME; 43.950 ; 0,80 ; 0,040 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
30-05-2024;RS1-STOCKCR04/SAL; 19.815 ; 1,32 ; 0,056 ; 124 ; 247 ; 2,43 ; 7,1 ; 0,0 ; 0,4 ; 11,8 ; 15,7 ; 12,2 ; 0,7 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,1 
30-05-2024;RS2-STOCKCR04/SAL; 4.422 ; 0,82 ; 0,050 ; 122 ; 216 ; 4,31 ; 7,2 ; 0,3 ; 0,5 ; 8,4 ; 10,6 ; 9,2 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
31-05-2024;RS1-PARINA/SME; 88.232 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
31-05-2024;RS1-STOCKCR04/SAL; 10.481 ; 1,46 ; 0,069 ; 145 ; 262 ; 2,49 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
01-06-2024;RS1-GAVIOTA/SAL; 262 ; 1,46 ; 0,171 ; 669 ; 5 ; 5,93 ; 7,3 ; 0,4 ; 0,3 ; 10,7 ; 14,1 ; 11,4 ; 0,0 ; 0,1 ; 0,0 ; 0,0 ; 0,1 ; 0,5 
01-06-2024;RS1-PARINA/SME; 87.798 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
01-06-2024;RS1-STOCKCR04/SAL; 22.395 ; 1,46 ; 0,068 ; 153 ; 261 ; 2,41 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
01-06-2024;RS2-STOCKCR04/SAL; 4.100 ; 0,81 ; 0,045 ; 169 ; 241 ; 2,80 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
02-06-2024;RS1-GAVIOTA/SAL; 1.071 ; 1,71 ; 0,170 ; 669 ; 5 ; 5,93 ; 7,3 ; 0,4 ; 0,3 ; 10,7 ; 14,1 ; 11,4 ; 0,0 ; 0,1 ; 0,0 ; 0,0 ; 0,1 ; 0,5 
02-06-2024;RS1-PARINA/SME; 89.282 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
02-06-2024;RS1-STOCKCR04/SAL; 19.639 ; 1,21 ; 0,070 ; 145 ; 262 ; 2,49 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
03-06-2024;RS1-PARINA/SME; 101.457 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
03-06-2024;RS1-STOCKCR04/SAL; 16.473 ; 1,26 ; 0,060 ; 101 ; 295 ; 2,20 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
03-06-2024;RS2-STOCKCR04/SAL; 1.124 ; 0,80 ; 0,050 ; 169 ; 241 ; 2,80 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
04-06-2024;RS1-PARINA/SME; 51.880 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
04-06-2024;RS1-STOCKCR04/SAL; 18.927 ; 1,23 ; 0,048 ; 68 ; 317 ; 1,95 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
05-06-2024;RS1-PARINA/SME; 36.135 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
05-06-2024;RS1-STOCKCR04/SAL; 6.273 ; 1,26 ; 0,050 ; 117 ; 298 ; 2,38 ; 7,1 ; 0,3 ; 0,4 ; 11,4 ; 15,1 ; 12,2 ; 0,7 ; 0,1 ; 2,1 ; 0,0 ; 0,0 ; 1,8 
05-06-2024;RS2-STOCKCR04/SAL; 5.859 ; 1,56 ; 0,110 ; 709 ; 88 ; 6,00 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
06-06-2024;RS1-PARINA/SME; 88.832 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
06-06-2024;RS1-STOCKCR04/SAL; 5.250 ; 1,25 ; 0,030 ; 19 ; 349 ; 1,53 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
07-06-2024;RS1-PARINA/SME; 86.277 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
08-06-2024;RS1-PARINA/SME; 83.301 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
09-06-2024;RS1-PARINA/SME; 81.313 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
09-06-2024;RS1-STOCKCR04/SAL; 15.068 ; 1,28 ; 0,080 ; 118 ; 292 ; 4,18 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
09-06-2024;RS3-STOCKCR04/SAL; 7.579 ; 2,75 ; 0,250 ; 642 ; 5 ; 7,40 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
10-06-2024;RS1-PARINA/SME; 71.912 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
10-06-2024;RS1-STOCKCR04/SAL; 21.158 ; 1,31 ; 0,080 ; 114 ; 262 ; 4,05 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
11-06-2024;RS1-PARINA/SME; 46.029 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
11-06-2024;RS1-STOCKCR04/SAL; 8.945 ; 1,36 ; 0,044 ; 49 ; 316 ; 1,99 ; 7,2 ; 0,2 ; 0,4 ; 12,4 ; 16,0 ; 13,1 ; 1,1 ; 0,2 ; 1,0 ; 0,0 ; 0,0 ; 2,2 
12-06-2024;RS1-PARINA/SME; 55.942 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
12-06-2024;RS1-STOCKCR04/SAL; 25.138 ; 2,12 ; 0,071 ; 100 ; 185 ; 3,84 ; 7,2 ; 0,2 ; 0,4 ; 12,4 ; 16,0 ; 13,1 ; 1,1 ; 0,2 ; 1,0 ; 0,0 ; 0,0 ; 2,2 
12-06-2024;RS2-STOCKCR04/SAL; 3.062 ; 1,34 ; 0,160 ; 97 ; 6 ; 7,12 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
13-06-2024;RS1-PARINA/SME; 27.261 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
13-06-2024;RS1-STOCKCR04/SAL; 23.220 ; 2,37 ; 0,080 ; 114 ; 262 ; 4,05 ; 7,2 ; 0,2 ; 0,4 ; 12,4 ; 16,0 ; 13,1 ; 1,1 ; 0,2 ; 1,0 ; 0,0 ; 0,0 ; 2,2 
13-06-2024;RS2-STOCKCR04/SAL; 1.679 ; 1,09 ; 0,090 ; 61 ; 204 ; 5,31 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
13-06-2024;RS3-STOCKCR04/SAL; 13.075 ; 2,01 ; 0,250 ; 642 ; 5 ; 7,40 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
14-06-2024;RS1-PARINA/SME; 21.874 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
14-06-2024;RS1-STOCKCR04/SAL; 4.844 ; 2,17 ; 0,068 ; 86 ; 253 ; 3,46 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
14-06-2024;RS1-SURIDESC/SBH; 5.074 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
14-06-2024;RS3-STOCKCR04/SAL; 11.256 ; 2,01 ; 0,250 ; 642 ; 5 ; 7,40 ; 6,8 ; 2,7 ; 3,3 ; 12,7 ; 13,9 ; 18,6 ; 0,0 ; 0,5 ; 0,0 ; 0,0 ; 0,4 ; 4,3 
15-06-2024;RS1-STOCKCR04/SAL; 12.647 ; 1,54 ; 0,060 ; 84 ; 323 ; 2,34 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
15-06-2024;RS1-SURIDESC/SBH; 15.002 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
16-06-2024;RS1-STOCKCR04/SAL; 7.392 ; 1,71 ; 0,055 ; 79 ; 331 ; 2,62 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
16-06-2024;RS1-SURIDESC/SBH; 31.932 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
16-06-2024;RS2-STOCKCR04/SAL; 4.521 ; 1,09 ; 0,090 ; 61 ; 204 ; 5,31 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
16-06-2024;RS3-STOCKCR04/SAL; 904 ; 2,75 ; 0,245 ; 637 ; 7 ; 7,33 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
17-06-2024;RS1-STOCKCR04/SAL; 11.770 ; 1,30 ; 0,080 ; 100 ; 307 ; 2,65 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
17-06-2024;RS1-SURIDESC/SBH; 18.667 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
17-06-2024;RS2-STOCKCR04/SAL; 14.724 ; 0,86 ; 0,050 ; 51 ; 315 ; 2,52 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
17-06-2024;RS3-STOCKCR04/SAL; 5.401 ; 2,01 ; 0,250 ; 637 ; 7 ; 7,33 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
18-06-2024;RS1-STOCKCR04/SAL; 1.490 ; 1,54 ; 0,060 ; 84 ; 323 ; 2,34 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
18-06-2024;RS1-SURIDESC/SBH; 27.376 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
19-06-2024;RS1-PARINA/SME; 22.592 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
19-06-2024;RS1-SURIDESC/SBH; 17.759 ; 0,85 ; 0,030 ; 40 ; 350 ; 3,00 ; 7,0 ; 0,4 ; 1,1 ; 9,5 ; 12,5 ; 11,0 ; 0,4 ; 0,5 ; 1,3 ; 0,1 ; 0,1 ; 1,9 
20-06-2024;RS1-PARINA/SME; 33.167 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
20-06-2024;RS1-STOCKCR04/SAL; 2.403 ; 1,25 ; 0,060 ; 98 ; 323 ; 2,34 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
21-06-2024;RS1-PARINA/SME; 34.205 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
21-06-2024;RS1-STOCKCR04/SAL; 13.122 ; 1,25 ; 0,060 ; 98 ; 323 ; 2,34 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
22-06-2024;RS1-PARINA/SME; 30.434 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
22-06-2024;RS1-STOCKCR04/SAL; 18.285 ; 1,22 ; 0,040 ; 39 ; 146 ; 1,66 ; 7,0 ; 0,3 ; 0,2 ; 11,4 ; 14,6 ; 11,8 ; 0,9 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 2,9 
23-06-2024;RS1-PARINA/SME; 45.508 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
23-06-2024;RS1-STOCKCR04/SAL; 26.057 ; 0,95 ; 0,020 ; 32 ; 322 ; 1,28 ; 7,2 ; 0,2 ; 0,4 ; 12,4 ; 16,0 ; 13,1 ; 1,1 ; 0,2 ; 1,0 ; 0,0 ; 0,0 ; 2,2 
23-06-2024;RS2-STOCKCR04/SAL; 1.206 ; 1,26 ; 0,050 ; 32 ; 175 ; 2,69 ; 7,2 ; 0,2 ; 0,5 ; 8,6 ; 10,9 ; 9,3 ; 0,3 ; 0,1 ; 1,8 ; 0,0 ; 0,0 ; 2,5 
24-06-2024;RS1-PARINA/SME; 51.248 ; 0,80 ; 0,039 ; 185 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
